x_m,y_m,z_m,U,V,W
0.0749948,0.0,0.181619,-0.0004416,0.0005929,0.0088028
0.0749948,0.0,0.1831836,-0.0004416,0.0005929,0.0088028
0.0749948,0.0,0.1847482,-0.0004231,0.0005692,0.008006
0.0749948,0.0,0.1863128,-0.0004066,0.0005483,0.0071586
0.0749948,0.0,0.1878774,-0.000392,0.00053,0.0062697
0.0749948,0.0,0.189442,-0.000392,0.00053,0.0062697
0.0749948,0.0,0.1910067,-0.0003795,0.0005145,0.0053479
0.0749948,0.0,0.1925713,-0.0003689,0.0005016,0.0044008
0.0749948,0.0,0.1941359,-0.0003602,0.0004913,0.0034352
0.0749948,0.0,0.1957005,-0.0003602,0.0004913,0.0034352
0.0749948,0.0,0.1972651,-0.0003535,0.0004836,0.0024577
0.0749948,0.0,0.1988297,-0.0003487,0.0004785,0.0014736
0.0749948,0.0,0.2003944,-0.0003456,0.000476,0.0004904
0.0765545,0.0,0.0251573,-0.000352,0.0005445,-0.0207151
0.0765545,0.0,0.0267219,-0.000352,0.0005445,-0.0207151
0.0765545,0.0,0.0282865,-0.000376,0.0005764,-0.0214838
0.0765545,0.0,0.0298511,-0.0004011,0.0006098,-0.0221981
0.0765545,0.0,0.0314157,-0.0004274,0.0006445,-0.0228434
0.0765545,0.0,0.0329804,-0.0004274,0.0006445,-0.0228434
0.0765545,0.0,0.034545,-0.0004545,0.0006806,-0.0234039
0.0765545,0.0,0.0361096,-0.0004822,0.0007181,-0.0238627
0.0765545,0.0,0.0376742,-0.0005103,0.000757,-0.0242025
0.0765545,0.0,0.0392388,-0.0005103,0.000757,-0.0242025
0.0765545,0.0,0.0408034,-0.0005381,0.000797,-0.0244055
0.0765545,0.0,0.0423681,-0.0005652,0.0008378,-0.0244538
0.0765545,0.0,0.0439327,-0.0005907,0.0008791,-0.02433
0.0765545,0.0,0.0454973,-0.000614,0.0009204,-0.0240187
0.0765545,0.0,0.0470619,-0.000614,0.0009204,-0.0240187
0.0765545,0.0,0.0486265,-0.0006344,0.0009615,-0.0235076
0.0765545,0.0,0.0501911,-0.0006513,0.0010023,-0.0227892
0.0765545,0.0,0.0517558,-0.000664,0.0010427,-0.0218619
0.0765545,0.0,0.0533204,-0.000664,0.0010427,-0.0218619
0.0765545,0.0,0.054885,-0.0006718,0.0010826,-0.0207308
0.0765545,0.0,0.0564496,-0.0006739,0.001122,-0.0194097
0.0765545,0.0,0.0580142,-0.0006692,0.0011608,-0.0179229
0.0765545,0.0,0.0595789,-0.0006692,0.0011608,-0.0179229
0.0765545,0.0,0.0611435,-0.0006566,0.001199,-0.016306
0.0765545,0.0,0.0627081,-0.0006348,0.0012366,-0.0146066
0.0765545,0.0,0.0642727,-0.0006022,0.0012737,-0.012884
0.0765545,0.0,0.0658373,-0.0006022,0.0012737,-0.012884
0.0765545,0.0,0.0674019,-0.0005569,0.0013103,-0.0112113
0.0765545,0.0,0.0689666,-0.000497,0.0013463,-0.0096668
0.0765545,0.0,0.0705312,-0.0004378,0.0013727,-0.0086872
0.0765545,0.0,0.0720958,-0.0003934,0.0013901,-0.0081158
0.0765545,0.0,0.0736604,-0.0002881,0.0014248,-0.0072426
0.0765545,0.0,0.075225,-0.0002265,0.0014419,-0.0069683
0.0765545,0.0,0.0767896,-8.41e-05,0.0014754,-0.0068167
0.0765545,0.0,0.0783543,-3.2e-06,0.0014919,-0.00696
0.0765545,0.0,0.0799189,0.0001795,0.0015256,-0.0077204
0.0765545,0.0,0.0814835,0.0002819,0.0015432,-0.0083432
0.0765545,0.0,0.0830481,0.0005108,0.0015821,-0.0100547
0.0765545,0.0,0.0846127,0.0006382,0.0016041,-0.0111168
0.0765545,0.0,0.0861773,0.0009202,0.0016553,-0.013527
0.0765545,0.0,0.0877419,0.0010749,0.0016854,-0.0147969
0.0765545,0.0,0.0893066,0.00141,0.001756,-0.0171964
0.0765545,0.0,0.0908712,0.0015887,0.0017967,-0.0181896
0.0765545,0.0,0.0924358,0.0019605,0.0018885,-0.0193708
0.0765545,0.0,0.0940004,0.0021488,0.0019385,-0.0193952
0.0765545,0.0,0.095565,0.0025134,0.0020419,-0.0179482
0.0765545,0.0,0.0971296,0.0026814,0.0020923,-0.016379
0.0765545,0.0,0.0986943,0.0029661,0.0021823,-0.0115056
0.0765545,0.0,0.1002589,0.0030736,0.0022182,-0.0082862
0.0765545,0.0,0.1018235,0.0031994,0.0022637,-0.00076
0.0765545,0.0,0.1033881,0.0032126,0.0022713,0.0032679
0.0765545,0.0,0.1049527,0.003136,0.0022541,0.0110617
0.0765545,0.0,0.1065173,0.003048,0.0022301,0.0145222
0.0765545,0.0,0.108082,0.0027875,0.002157,0.0199763
0.0765545,0.0,0.1096466,0.0026229,0.0021111,0.0218318
0.0765545,0.0,0.1112112,0.0022473,0.0020093,0.0237271
0.0765545,0.0,0.1127758,0.0020456,0.0019568,0.0238327
0.0765545,0.0,0.1143404,0.001635,0.0018559,0.0226854
0.0765545,0.0,0.115905,0.0014335,0.0018096,0.0215967
0.0765545,0.0,0.1174697,0.0010524,0.0017288,0.0188064
0.0765545,0.0,0.1190343,0.0008767,0.0016948,0.0172563
0.0765545,0.0,0.1205989,0.0005617,0.0016392,0.0141578
0.0765545,0.0,0.1221635,0.0004238,0.001617,0.012703
0.0765545,0.0,0.1237281,0.0001874,0.0015818,0.0101418
0.0765545,0.0,0.1252928,8.74e-05,0.0015677,0.0090739
0.0765545,0.0,0.1268574,-8.35e-05,0.0015442,0.0074069
0.0765545,0.0,0.128422,-0.000158,0.0015336,0.0068076
0.0765545,0.0,0.1299866,-0.0002963,0.0015117,0.0060379
0.0765545,0.0,0.1315512,-0.0003622,0.0014994,0.0058112
0.0765545,0.0,0.1331158,-0.0004466,0.0014808,0.0057988
0.0765545,0.0,0.1346805,-0.0005196,0.0014511,0.0065628
0.0765545,0.0,0.1362451,-0.0005856,0.0014231,0.0078255
0.0765545,0.0,0.1378097,-0.0005856,0.0014231,0.0078255
0.0765545,0.0,0.1393743,-0.0006352,0.0013958,0.0092862
0.0765545,0.0,0.1409389,-0.000676,0.001368,0.0107855
0.0765545,0.0,0.1425035,-0.000708,0.001338,0.0122468
0.0765545,0.0,0.1440682,-0.000708,0.001338,0.0122468
0.0765545,0.0,0.1456328,-0.0007325,0.0013049,0.0136155
0.0765545,0.0,0.1471974,-0.0007493,0.0012681,0.014846
0.0765545,0.0,0.148762,-0.0007583,0.0012279,0.0159217
0.0765545,0.0,0.1503266,-0.0007583,0.0012279,0.0159217
0.0765545,0.0,0.1518912,-0.0007599,0.0011848,0.0168261
0.0765545,0.0,0.1534559,-0.0007545,0.0011393,0.0175484
0.0765545,0.0,0.1550205,-0.0007429,0.0010921,0.0180832
0.0765545,0.0,0.1565851,-0.0007222,0.0010501,0.0181045
0.0765545,0.0,0.1581497,-0.0007261,0.001044,0.0184298
0.0765545,0.0,0.1597143,-0.000705,0.0009956,0.018592
0.0765545,0.0,0.1612789,-0.0006806,0.0009474,0.018577
0.0765545,0.0,0.1628436,-0.0002087,0.0002227,0.0185185
0.0765545,0.0,0.1644082,-0.0006539,0.0009001,0.018395
0.0765545,0.0,0.1659728,-0.0006258,0.0008542,0.018058
0.0765545,0.0,0.1675374,-0.000597,0.00081,0.0175795
0.0765545,0.0,0.169102,-0.0005683,0.0007679,0.0169737
0.0765545,0.0,0.1706666,-0.0005683,0.0007679,0.0169737
0.0765545,0.0,0.1722313,-0.0005402,0.0007281,0.0162549
0.0765545,0.0,0.1737959,-0.0005132,0.0006909,0.015437
0.0765545,0.0,0.1753605,-0.0004875,0.0006563,0.0145337
0.0765545,0.0,0.1769251,-0.0004875,0.0006563,0.0145337
0.0765545,0.0,0.1784897,-0.0004634,0.0006243,0.0135574
0.0765545,0.0,0.1800543,-0.0004411,0.0005951,0.01252
0.0765545,0.0,0.181619,-0.0004207,0.0005687,0.0114319
0.0765545,0.0,0.1831836,-0.0004207,0.0005687,0.0114319
0.0765545,0.0,0.1847482,-0.0004022,0.000545,0.0103026
0.0765545,0.0,0.1863128,-0.0003858,0.0005241,0.0091406
0.0765545,0.0,0.1878774,-0.0003713,0.0005058,0.0079532
0.0765545,0.0,0.189442,-0.0003713,0.0005058,0.0079532
0.0765545,0.0,0.1910067,-0.0003589,0.0004903,0.0067469
0.0765545,0.0,0.1925713,-0.0003484,0.0004774,0.0055274
0.0765545,0.0,0.1941359,-0.0003399,0.0004671,0.0042997
0.0765545,0.0,0.1957005,-0.0003399,0.0004671,0.0042997
0.0765545,0.0,0.1972651,-0.0003333,0.0004594,0.0030683
0.0765545,0.0,0.1988297,-0.0003286,0.0004543,0.0018367
0.0765545,0.0,0.2003944,-0.0003257,0.0004518,0.0006107
0.0781142,0.0,0.0251573,-0.0003364,0.0005281,-0.023961
0.0781142,0.0,0.0267219,-0.0003364,0.0005281,-0.023961
0.0781142,0.0,0.0282865,-0.0003605,0.0005598,-0.025062
0.0781142,0.0,0.0298511,-0.000386,0.0005931,-0.0261373
0.0781142,0.0,0.0314157,-0.0004128,0.0006279,-0.0271737
0.0781142,0.0,0.0329804,-0.0004128,0.0006279,-0.0271737
0.0781142,0.0,0.034545,-0.0004407,0.0006643,-0.0281565
0.0781142,0.0,0.0361096,-0.0004695,0.0007023,-0.0290697
0.0781142,0.0,0.0376742,-0.0004988,0.0007418,-0.0298965
0.0781142,0.0,0.0392388,-0.0004988,0.0007418,-0.0298965
0.0781142,0.0,0.0408034,-0.0005282,0.0007826,-0.0306189
0.0781142,0.0,0.0423681,-0.0005568,0.0008243,-0.0312181
0.0781142,0.0,0.0439327,-0.0005839,0.0008664,-0.0316752
0.0781142,0.0,0.0454973,-0.0006086,0.0009083,-0.031972
0.0781142,0.0,0.0470619,-0.0006086,0.0009083,-0.031972
0.0781142,0.0,0.0486265,-0.0006301,0.0009499,-0.0320932
0.0781142,0.0,0.0501911,-0.0006479,0.0009908,-0.0320271
0.0781142,0.0,0.0517558,-0.0006613,0.0010312,-0.0317668
0.0781142,0.0,0.0533204,-0.0006613,0.0010312,-0.0317668
0.0781142,0.0,0.054885,-0.0006694,0.0010709,-0.0313114
0.0781142,0.0,0.0564496,-0.0006716,0.00111,-0.0306675
0.0781142,0.0,0.0580142,-0.0006666,0.0011484,-0.0298509
0.0781142,0.0,0.0595789,-0.0006666,0.0011484,-0.0298509
0.0781142,0.0,0.0611435,-0.0006536,0.0011863,-0.0288886
0.0781142,0.0,0.0627081,-0.0006312,0.0012238,-0.0278184
0.0781142,0.0,0.0642727,-0.0005978,0.0012612,-0.026689
0.0781142,0.0,0.0658373,-0.0005978,0.0012612,-0.026689
0.0781142,0.0,0.0674019,-0.0005515,0.0012986,-0.0255611
0.0781142,0.0,0.0689666,-0.0004906,0.0013358,-0.0245012
0.0781142,0.0,0.0705312,-0.0004303,0.0013633,-0.0238219
0.0781142,0.0,0.0720958,-0.0003851,0.0013815,-0.0234262
0.0781142,0.0,0.0736604,-0.0002788,0.0014182,-0.0228293
0.0781142,0.0,0.075225,-0.0002173,0.0014364,-0.0226495
0.0781142,0.0,0.0767896,-7.6e-05,0.0014722,-0.0225775
0.0781142,0.0,0.0783543,4.1e-06,0.0014899,-0.0226998
0.0781142,0.0,0.0799189,0.0001845,0.001525,-0.0232796
0.0781142,0.0,0.0814835,0.0002854,0.001543,-0.023735
0.0781142,0.0,0.0830481,0.0005105,0.0015815,-0.0249375
0.0781142,0.0,0.0846127,0.0006351,0.0016026,-0.0256504
0.0781142,0.0,0.0861773,0.000909,0.0016506,-0.0271573
0.0781142,0.0,0.0877419,0.0010579,0.001678,-0.0278697
0.0781142,0.0,0.0893066,0.0013772,0.0017408,-0.0289459
0.0781142,0.0,0.0908712,0.0015457,0.0017763,-0.0291808
0.0781142,0.0,0.0924358,0.0018924,0.0018548,-0.0286881
0.0781142,0.0,0.0940004,0.0020661,0.0018969,-0.027818
0.0781142,0.0,0.095565,0.002399,0.0019829,-0.0245314
0.0781142,0.0,0.0971296,0.0025511,0.0020245,-0.0220433
0.0781142,0.0,0.0986943,0.0028074,0.0020987,-0.0153851
0.0781142,0.0,0.1002589,0.0029041,0.0021286,-0.0113086
0.0781142,0.0,0.1018235,0.0030186,0.0021675,-0.0021245
0.0781142,0.0,0.1033881,0.0030322,0.0021749,0.0027224
0.0781142,0.0,0.1049527,0.0029684,0.002164,0.0121893
0.0781142,0.0,0.1065173,0.0028928,0.0021462,0.0165246
0.0781142,0.0,0.108082,0.0026649,0.0020899,0.0238286
0.0781142,0.0,0.1096466,0.0025191,0.0020537,0.0266543
0.0781142,0.0,0.1112112,0.0021821,0.0019716,0.0305326
0.0781142,0.0,0.1127758,0.0019987,0.0019284,0.031623
0.0781142,0.0,0.1143404,0.001621,0.0018433,0.0323564
0.0781142,0.0,0.115905,0.0014334,0.0018033,0.0321371
0.0781142,0.0,0.1174697,0.0010752,0.0017322,0.0308939
0.0781142,0.0,0.1190343,0.0009089,0.0017016,0.0300094
0.0781142,0.0,0.1205989,0.0006093,0.0016508,0.0280131
0.0781142,0.0,0.1221635,0.0004777,0.0016301,0.026996
0.0781142,0.0,0.1237281,0.0002514,0.0015966,0.0250968
0.0781142,0.0,0.1252928,0.0001546,0.0015827,0.0242617
0.0781142,0.0,0.1268574,-1.42e-05,0.0015585,0.0228917
0.0781142,0.0,0.128422,-9.01e-05,0.0015471,0.0223666
0.0781142,0.0,0.1299866,-0.0002343,0.0015232,0.0216233
0.0781142,0.0,0.1315512,-0.0003037,0.0015099,0.021386
0.0781142,0.0,0.1331158,-0.0003966,0.0014892,0.0212819
0.0781142,0.0,0.1346805,-0.0004883,0.0014594,0.0216598
0.0781142,0.0,0.1362451,-0.0005631,0.0014293,0.0223815
0.0781142,0.0,0.1378097,-0.0005631,0.0014293,0.0223815
0.0781142,0.0,0.1393743,-0.0006207,0.0013984,0.0232582
0.0781142,0.0,0.1409389,-0.0006661,0.0013663,0.0241521
0.0781142,0.0,0.1425035,-0.0007007,0.001332,0.0249818
0.0781142,0.0,0.1440682,-0.0007007,0.001332,0.0249818
0.0781142,0.0,0.1456328,-0.0007258,0.0012948,0.025699
0.0781142,0.0,0.1471974,-0.0007419,0.0012546,0.0262719
0.0781142,0.0,0.148762,-0.0007495,0.0012114,0.0266827
0.0781142,0.0,0.1503266,-0.0007495,0.0012114,0.0266827
0.0781142,0.0,0.1518912,-0.0007492,0.0011658,0.0269196
0.0781142,0.0,0.1534559,-0.0007417,0.0011182,0.0269775
0.0781142,0.0,0.1550205,-0.0007281,0.0010695,0.0268566
0.0781142,0.0,0.1565851,-0.0006437,0.0008956,0.0268323
0.0781142,0.0,0.1581497,-0.0007094,0.0010202,0.0265614
0.0781142,0.0,0.1597143,-0.0006866,0.0009709,0.0261001
0.0781142,0.0,0.1612789,-0.0006607,0.0009221,0.0254838
0.0781142,0.0,0.1628436,-5.67e-05,1.51e-05,0.0251667
0.0781142,0.0,0.1644082,-0.0006329,0.0008745,0.0247253
0.0781142,0.0,0.1659728,-0.0006038,0.0008283,0.0238389
0.0781142,0.0,0.1675374,-0.0005743,0.000784,0.0228394
0.0781142,0.0,0.169102,-0.0005451,0.000742,0.0217415
0.0781142,0.0,0.1706666,-0.0005451,0.000742,0.0217415
0.0781142,0.0,0.1722313,-0.0005167,0.0007023,0.0205597
0.0781142,0.0,0.1737959,-0.0004895,0.0006652,0.0193075
0.0781142,0.0,0.1753605,-0.0004638,0.0006308,0.0179974
0.0781142,0.0,0.1769251,-0.0004638,0.0006308,0.0179974
0.0781142,0.0,0.1784897,-0.0004397,0.0005991,0.0166409
0.0781142,0.0,0.1800543,-0.0004176,0.0005701,0.0152481
0.0781142,0.0,0.181619,-0.0003974,0.0005438,0.0138278
0.0781142,0.0,0.1831836,-0.0003974,0.0005438,0.0138278
0.0781142,0.0,0.1847482,-0.0003791,0.0005203,0.0123875
0.0781142,0.0,0.1863128,-0.0003629,0.0004995,0.0109336
0.0781142,0.0,0.1878774,-0.0003487,0.0004814,0.0094713
0.0781142,0.0,0.189442,-0.0003487,0.0004814,0.0094713
0.0781142,0.0,0.1910067,-0.0003366,0.000466,0.008005
0.0781142,0.0,0.1925713,-0.0003263,0.0004532,0.0065382
0.0781142,0.0,0.1941359,-0.000318,0.000443,0.0050738
0.0781142,0.0,0.1957005,-0.000318,0.000443,0.0050738
0.0781142,0.0,0.1972651,-0.0003117,0.0004354,0.0036142
0.0781142,0.0,0.1988297,-0.0003071,0.0004303,0.0021608
0.0781142,0.0,0.2003944,-0.0003044,0.0004278,0.0007181
0.0796739,0.0,0.0251573,-0.000319,0.00051,-0.0267935
0.0796739,0.0,0.0267219,-0.000319,0.00051,-0.0267935
0.0796739,0.0,0.0282865,-0.0003432,0.0005415,-0.0282106
0.0796739,0.0,0.0298511,-0.000369,0.0005747,-0.0296323
0.0796739,0.0,0.0314157,-0.0003962,0.0006096,-0.0310472
0.0796739,0.0,0.0329804,-0.0003962,0.0006096,-0.0310472
0.0796739,0.0,0.034545,-0.0004249,0.0006463,-0.0324423
0.0796739,0.0,0.0361096,-0.0004547,0.0006848,-0.0338032
0.0796739,0.0,0.0376742,-0.0004854,0.000725,-0.0351138
0.0796739,0.0,0.0392388,-0.0004854,0.000725,-0.0351138
0.0796739,0.0,0.0408034,-0.0005163,0.0007668,-0.0363566
0.0796739,0.0,0.0423681,-0.0005466,0.0008095,-0.0375127
0.0796739,0.0,0.0439327,-0.0005753,0.0008525,-0.038562
0.0796739,0.0,0.0454973,-0.0006014,0.000895,-0.0394845
0.0796739,0.0,0.0470619,-0.0006014,0.000895,-0.0394845
0.0796739,0.0,0.0486265,-0.0006239,0.0009369,-0.0402615
0.0796739,0.0,0.0501911,-0.0006423,0.0009778,-0.0408773
0.0796739,0.0,0.0517558,-0.0006559,0.0010178,-0.04132
0.0796739,0.0,0.0533204,-0.0006559,0.0010178,-0.04132
0.0796739,0.0,0.054885,-0.000664,0.0010569,-0.0415819
0.0796739,0.0,0.0564496,-0.0006656,0.001095,-0.0416619
0.0796739,0.0,0.0580142,-0.0006599,0.0011323,-0.0415665
0.0796739,0.0,0.0595789,-0.0006599,0.0011323,-0.0415665
0.0796739,0.0,0.0611435,-0.0006458,0.001169,-0.0413124
0.0796739,0.0,0.0627081,-0.0006224,0.0012056,-0.0409263
0.0796739,0.0,0.0642727,-0.0005881,0.0012424,-0.0404447
0.0796739,0.0,0.0658373,-0.0005881,0.0012424,-0.0404447
0.0796739,0.0,0.0674019,-0.0005413,0.0012798,-0.0399134
0.0796739,0.0,0.0689666,-0.0004803,0.0013177,-0.039384
0.0796739,0.0,0.0705312,-0.0004203,0.0013458,-0.0390349
0.0796739,0.0,0.0720958,-0.0003754,0.0013643,-0.0388321
0.0796739,0.0,0.0736604,-0.0002708,0.0014025,-0.0385357
0.0796739,0.0,0.075225,-0.0002105,0.0014219,-0.0384567
0.0796739,0.0,0.0767896,-7.27e-05,0.0014603,-0.0384678
0.0796739,0.0,0.0783543,5.5e-06,0.0014792,-0.0385656
0.0796739,0.0,0.0799189,0.0001816,0.0015166,-0.0389463
0.0796739,0.0,0.0814835,0.0002802,0.0015354,-0.03922
0.0796739,0.0,0.0830481,0.0004994,0.0015742,-0.0398765
0.0796739,0.0,0.0846127,0.0006203,0.001595,-0.0402186
0.0796739,0.0,0.0861773,0.0008839,0.0016404,-0.0407769
0.0796739,0.0,0.0877419,0.001026,0.0016656,-0.0409102
0.0796739,0.0,0.0893066,0.0013279,0.0017217,-0.0406282
0.0796739,0.0,0.0908712,0.0014856,0.0017528,-0.0400932
0.0796739,0.0,0.0924358,0.0018068,0.00182,-0.0379179
0.0796739,0.0,0.0940004,0.001966,0.0018554,-0.0361561
0.0796739,0.0,0.095565,0.0022686,0.0019269,-0.031047
0.0796739,0.0,0.0971296,0.0024059,0.0019613,-0.0276522
0.0796739,0.0,0.0986943,0.0026364,0.0020225,-0.0192342
0.0796739,0.0,0.1002589,0.0027236,0.0020473,-0.0143122
0.0796739,0.0,0.1018235,0.0028284,0.0020807,-0.0034929
0.0796739,0.0,0.1033881,0.0028427,0.002088,0.0021605
0.0796739,0.0,0.1049527,0.002792,0.0020826,0.0132712
0.0796739,0.0,0.1065173,0.0027282,0.0020701,0.0184628
0.0796739,0.0,0.108082,0.0025318,0.0020282,0.0275731
0.0796739,0.0,0.1096466,0.0024043,0.0020004,0.0313452
0.0796739,0.0,0.1112112,0.0021051,0.0019356,0.0371635
0.0796739,0.0,0.1127758,0.0019398,0.0019006,0.039223
0.0796739,0.0,0.1143404,0.0015938,0.0018297,0.0418242
0.0796739,0.0,0.115905,0.0014192,0.0017956,0.0424776
0.0796739,0.0,0.1174697,0.0010816,0.0017332,0.0428069
0.0796739,0.0,0.1190343,0.0009233,0.0017058,0.0426082
0.0796739,0.0,0.1205989,0.0006361,0.0016594,0.0417635
0.0796739,0.0,0.1221635,0.0005093,0.00164,0.0412106
0.0796739,0.0,0.1237281,0.0002902,0.0016078,0.0400239
0.0796739,0.0,0.1252928,0.0001959,0.001594,0.0394438
0.0796739,0.0,0.1268574,2.92e-05,0.0015687,0.0384047
0.0796739,0.0,0.128422,-4.67e-05,0.0015565,0.0379665
0.0796739,0.0,0.1299866,-0.0001919,0.0015306,0.0372734
0.0796739,0.0,0.1315512,-0.0002615,0.0015163,0.0370212
0.0796739,0.0,0.1331158,-0.0003573,0.0014938,0.0368003
0.0796739,0.0,0.1346805,-0.0004584,0.001462,0.0367899
0.0796739,0.0,0.1362451,-0.0005397,0.0014289,0.0369662
0.0796739,0.0,0.1378097,-0.0005329,0.0014213,0.0368997
0.0796739,0.0,0.1393743,-0.0005674,0.0013518,0.0368987
0.0796739,0.0,0.1409389,-0.0005918,0.001282,0.036962
0.0796739,0.0,0.1425035,-0.0006166,0.0012261,0.0369586
0.0796739,0.0,0.1440682,-0.0006403,0.0012577,0.0367846
0.0796739,0.0,0.1456328,-0.0006707,0.0012234,0.036793
0.0796739,0.0,0.1471974,-0.0006563,0.0011403,0.0365535
0.0796739,0.0,0.148762,-0.0006571,0.0010893,0.0362163
0.0796739,0.0,0.1503266,-0.0006667,0.001102,0.0362641
0.0796739,0.0,0.1518912,-0.0006707,0.0010638,0.0359903
0.0796739,0.0,0.1534559,-0.0006792,0.0010392,0.0354847
0.0796739,0.0,0.1550205,-0.0006844,0.0010153,0.034956
0.0796739,0.0,0.1565851,-0.0005741,0.0007953,0.035085
0.0796739,0.0,0.1581497,-0.0006866,0.000992,0.0343065
0.0796739,0.0,0.1597143,-0.0006624,0.0009422,0.0332067
0.0796739,0.0,0.1612789,-0.0006355,0.0008932,0.0319797
0.0796739,0.0,0.1628436,0.000153,-0.0002703,0.0312514
0.0796739,0.0,0.1644082,-0.0006068,0.0008455,0.0306413
0.0796739,0.0,0.1659728,-0.0005772,0.0007995,0.0292073
0.0796739,0.0,0.1675374,-0.0005474,0.0007555,0.0276932
0.0796739,0.0,0.169102,-0.0005181,0.0007138,0.0261139
0.0796739,0.0,0.1706666,-0.0005181,0.0007138,0.0261139
0.0796739,0.0,0.1722313,-0.0004897,0.0006746,0.0244834
0.0796739,0.0,0.1737959,-0.0004626,0.0006379,0.0228143
0.0796739,0.0,0.1753605,-0.0004371,0.0006039,0.0211178
0.0796739,0.0,0.1769251,-0.0004371,0.0006039,0.0211178
0.0796739,0.0,0.1784897,-0.0004135,0.0005726,0.0194034
0.0796739,0.0,0.1800543,-0.0003917,0.000544,0.0176795
0.0796739,0.0,0.181619,-0.0003719,0.0005182,0.0159526
0.0796739,0.0,0.1831836,-0.0003719,0.0005182,0.0159526
0.0796739,0.0,0.1847482,-0.0003541,0.000495,0.0142281
0.0796739,0.0,0.1863128,-0.0003383,0.0004746,0.0125099
0.0796739,0.0,0.1878774,-0.0003246,0.0004568,0.010801
0.0796739,0.0,0.189442,-0.0003246,0.0004568,0.010801
0.0796739,0.0,0.1910067,-0.0003128,0.0004416,0.0091034
0.0796739,0.0,0.1925713,-0.0003029,0.000429,0.0074182
0.0796739,0.0,0.1941359,-0.0002949,0.000419,0.0057462
0.0796739,0.0,0.1957005,-0.0002949,0.000419,0.0057462
0.0796739,0.0,0.1972651,-0.0002888,0.0004115,0.0040875
0.0796739,0.0,0.1988297,-0.0002845,0.0004065,0.0024415
0.0796739,0.0,0.2003944,-0.000282,0.000404,0.0008111
0.0812336,0.0,0.0251573,-0.000319,0.00051,-0.0267935
0.0812336,0.0,0.0267219,-0.000319,0.00051,-0.0267935
0.0812336,0.0,0.0282865,-0.0003432,0.0005415,-0.0282106
0.0812336,0.0,0.0298511,-0.000369,0.0005747,-0.0296323
0.0812336,0.0,0.0314157,-0.0003962,0.0006096,-0.0310472
0.0812336,0.0,0.0329804,-0.0003962,0.0006096,-0.0310472
0.0812336,0.0,0.034545,-0.0004249,0.0006463,-0.0324423
0.0812336,0.0,0.0361096,-0.0004547,0.0006848,-0.0338032
0.0812336,0.0,0.0376742,-0.0004854,0.000725,-0.0351138
0.0812336,0.0,0.0392388,-0.0004854,0.000725,-0.0351138
0.0812336,0.0,0.0408034,-0.0005163,0.0007668,-0.0363566
0.0812336,0.0,0.0423681,-0.0005466,0.0008095,-0.0375127
0.0812336,0.0,0.0439327,-0.0005753,0.0008525,-0.038562
0.0812336,0.0,0.0454973,-0.0006014,0.000895,-0.0394845
0.0812336,0.0,0.0470619,-0.0006014,0.000895,-0.0394845
0.0812336,0.0,0.0486265,-0.0006239,0.0009369,-0.0402615
0.0812336,0.0,0.0501911,-0.0006423,0.0009778,-0.0408773
0.0812336,0.0,0.0517558,-0.0006559,0.0010178,-0.04132
0.0812336,0.0,0.0533204,-0.0006559,0.0010178,-0.04132
0.0812336,0.0,0.054885,-0.000664,0.0010569,-0.0415819
0.0812336,0.0,0.0564496,-0.0006656,0.001095,-0.0416619
0.0812336,0.0,0.0580142,-0.0006599,0.0011323,-0.0415665
0.0812336,0.0,0.0595789,-0.0006599,0.0011323,-0.0415665
0.0812336,0.0,0.0611435,-0.0006458,0.001169,-0.0413124
0.0812336,0.0,0.0627081,-0.0006224,0.0012056,-0.0409263
0.0812336,0.0,0.0642727,-0.0005881,0.0012424,-0.0404447
0.0812336,0.0,0.0658373,-0.0005881,0.0012424,-0.0404447
0.0812336,0.0,0.0674019,-0.0005413,0.0012798,-0.0399134
0.0812336,0.0,0.0689666,-0.0004803,0.0013177,-0.039384
0.0812336,0.0,0.0705312,-0.0004203,0.0013458,-0.0390349
0.0812336,0.0,0.0720958,-0.0003754,0.0013643,-0.0388321
0.0812336,0.0,0.0736604,-0.0002708,0.0014025,-0.0385357
0.0812336,0.0,0.075225,-0.0002105,0.0014219,-0.0384567
0.0812336,0.0,0.0767896,-7.27e-05,0.0014603,-0.0384678
0.0812336,0.0,0.0783543,5.5e-06,0.0014792,-0.0385656
0.0812336,0.0,0.0799189,0.0001816,0.0015166,-0.0389463
0.0812336,0.0,0.0814835,0.0002802,0.0015354,-0.03922
0.0812336,0.0,0.0830481,0.0004994,0.0015742,-0.0398765
0.0812336,0.0,0.0846127,0.0006203,0.001595,-0.0402186
0.0812336,0.0,0.0861773,0.0008839,0.0016404,-0.0407769
0.0812336,0.0,0.0877419,0.001026,0.0016656,-0.0409102
0.0812336,0.0,0.0893066,0.0013279,0.0017217,-0.0406282
0.0812336,0.0,0.0908712,0.0014856,0.0017528,-0.0400932
0.0812336,0.0,0.0924358,0.0018068,0.00182,-0.0379179
0.0812336,0.0,0.0940004,0.001966,0.0018554,-0.0361561
0.0812336,0.0,0.095565,0.0022686,0.0019269,-0.031047
0.0812336,0.0,0.0971296,0.0024059,0.0019613,-0.0276522
0.0812336,0.0,0.0986943,0.0026364,0.0020225,-0.0192342
0.0812336,0.0,0.1002589,0.0027236,0.0020473,-0.0143122
