x_mm;z_mm;V;U;W
71.87536374;-71.11758656;-0.044664494;0.000851898;0.016669863
71.87536374;-69.5529698;-0.046947555;0.002319666;0.012400937
71.87536374;-67.98835305;-0.048638705;0.003569525;0.00750949
71.87536374;-66.42373629;-0.050461194;0.005142483;0.001037616
71.87536374;-64.85911954;-0.051622279;0.006802766;-0.011446632
71.87536374;-63.29450278;-0.05084977;0.007707742;-0.030373679
71.87536374;-61.72988603;-0.046998696;0.007991083;-0.054418176
71.87536374;-60.16526927;-0.041184878;0.008528957;-0.078455243
71.87536374;-58.60065252;-0.019888828;-0.001902661;-0.141623367
71.87536374;-57.03603576;-0.009946894;-0.008361255;-0.183660402
71.87536374;-55.47141901;-0.022431518;-0.001415116;-0.170658962
71.87536374;-53.90680226;-0.037948643;0.006641173;-0.142128018
71.87536374;-52.3421855;-0.049697499;0.014491054;-0.123314511
71.87536374;-50.77756875;-0.053335435;0.020290823;-0.126998542
71.87536374;-49.21295199;-0.053713132;0.024045316;-0.135945163
71.87536374;-47.64833524;-0.052286953;0.027152899;-0.147305052
71.87536374;-46.08371848;-0.050883587;0.030421993;-0.158520941
71.87536374;-44.51910173;-0.049190808;0.033724744;-0.172009807
71.87536374;-42.95448497;-0.046589163;0.03716274;-0.186177377
71.87536374;-41.38986822;-0.044235991;0.040549592;-0.192994538
71.87536374;-39.82525147;-0.041283566;0.04365707;-0.198313865
71.87536374;-38.26063471;-0.038037176;0.045715016;-0.20448579
71.87536374;-36.69601796;-0.034486287;0.048317207;-0.210772455
71.87536374;-35.1314012;-0.030024348;0.050737882;-0.215927724
71.87536374;-33.56678445;-0.025517808;0.052252515;-0.21987055
71.87536374;-32.00216769;-0.020574921;0.054276437;-0.223726665
71.87536374;-30.43755094;-0.015282027;0.056410867;-0.224624107
71.87536374;-28.87293418;-0.010095333;0.056792115;-0.218677672
71.87536374;-27.30831743;-0.003187502;0.057625074;-0.212727015
71.87536374;-25.74370068;0.004394757;0.059025629;-0.208927146
71.87536374;-24.17908392;0.011846533;0.058936174;-0.200976074
71.87536374;-22.61446717;0.020655238;0.058260783;-0.188484157
71.87536374;-21.04985041;0.031557111;0.057594966;-0.176264344
71.87536374;-19.48523366;0.044719162;0.055609005;-0.16497685
71.87536374;-17.9206169;0.060231421;0.053391301;-0.155104926
71.87536374;-16.35600015;0.079577465;0.049766925;-0.146772436
71.87536374;-14.79138339;0.102695745;0.044419994;-0.13615974
71.87536374;-13.22676664;0.131079263;0.039772274;-0.134952342
71.87536374;-11.66214988;0.171147258;0.03492307;-0.174661593
71.87536374;-10.09753313;0.223838224;0.030873438;-0.238639025
71.87536374;-8.532916376;0.278486866;0.027798451;-0.276929906
71.87536374;-6.968299621;0.326072167;0.022452016;-0.249978352
71.87536374;-5.403682867;0.366178416;0.016138988;-0.194547449
71.87536374;-3.839066112;0.403873128;0.011622919;-0.164877897
71.87536374;-2.274449358;0.438172277;0.010463309;-0.168344274
71.87536374;-0.709832603;0.462518517;0.01115576;-0.180490188
71.87536374;0.854784151;0.471699098;0.011527874;-0.183101087
71.87536374;2.419400906;0.462517789;0.011312534;-0.170557589
71.87536374;3.98401766;0.436153926;0.010114628;-0.141879196
71.87536374;5.548634415;0.400298734;0.008179398;-0.12173842
71.87536374;7.113251169;0.360846531;0.005969418;-0.141340364
71.87536374;8.677867924;0.320053305;0.005750695;-0.21814822
71.87536374;10.24248468;0.27717634;0.003865979;-0.27888309
71.87536374;11.80710143;0.227938828;-0.001789414;-0.274022877
71.87536374;13.37171819;0.180979117;-0.009613309;-0.231022252
71.87536374;14.93633494;0.139316098;-0.019563476;-0.184274493
71.87536374;16.5009517;0.105279477;-0.028561912;-0.151224341
71.87536374;18.06556845;0.077978628;-0.034574259;-0.133191671
71.87536374;19.6301852;0.055717579;-0.038385861;-0.128478867
71.87536374;21.19480196;0.037765846;-0.041102414;-0.12727332
71.87536374;22.75941871;0.023158416;-0.042114465;-0.126619678
71.87536374;24.32403547;0.009877156;-0.041839014;-0.127032549
71.87536374;25.88865222;-0.00132115;-0.041315205;-0.125806424
71.87536374;27.45326898;-0.010132056;-0.040564096;-0.125489366
71.87536374;29.01788573;-0.018659525;-0.040560593;-0.122588141
71.87536374;30.58250249;-0.02598514;-0.039898026;-0.124905993
71.87536374;32.14711924;-0.031039783;-0.036805376;-0.13093134
71.87536374;33.711736;-0.035605915;-0.033899197;-0.13612733
71.87536374;35.27635275;-0.041154647;-0.032251716;-0.133804623
71.87536374;36.8409695;-0.045952568;-0.030278759;-0.13130553
71.87536374;38.40558626;-0.048799962;-0.026463395;-0.134189885
71.87536374;39.97020301;-0.051052057;-0.023413899;-0.134468539
71.87536374;41.53481977;-0.053602889;-0.021934873;-0.12925159
71.87536374;43.09943652;-0.055553016;-0.018748822;-0.129493958
71.87536374;44.66405328;-0.056578677;-0.016258677;-0.128942085
71.87536374;46.22867003;-0.05814387;-0.01218257;-0.125179513
71.87536374;47.79328679;-0.05908131;-0.009927754;-0.123388695
71.87536374;49.35790354;-0.058967488;-0.00814876;-0.124088175
71.87536374;50.92252029;-0.058279072;-0.005018986;-0.123739799
71.87536374;52.48713705;-0.057459946;-0.002095965;-0.123546583
71.87536374;54.0517538;-0.056135338;-0.000791114;-0.121925753
71.87536374;55.61637056;-0.054716063;0.000583674;-0.12068903
71.87536374;57.18098731;-0.053791372;0.002962044;-0.11950357
71.87536374;58.74560407;-0.051833092;0.004504523;-0.119550255
71.87536374;60.31022082;-0.048728575;0.005500882;-0.120314065
71.87536374;61.87483758;-0.047033059;0.006716025;-0.116969283
71.87536374;63.43945433;-0.046112429;0.008443183;-0.11185022
71.87536374;65.00407108;-0.04392203;0.00943522;-0.109436231
71.87536374;66.56868784;-0.042975977;0.010315448;-0.105290762
71.87536374;68.13330459;-0.043207752;0.008965382;-0.093580939
71.87536374;69.69792135;-0.041528964;0.010040426;-0.087743074
71.87536374;71.2625381;-0.040041263;0.010705763;-0.082614362
71.87536374;72.82715486;-0.039829296;0.009108331;-0.074030805
71.87536374;74.39177161;-0.038347883;0.008506299;-0.070794451
71.87536374;75.95638837;-0.035386604;0.010481895;-0.072486925
71.87536374;77.52100512;-0.033736785;0.010844829;-0.068615665
71.87536374;79.08562188;-0.034627314;0.009591963;-0.056794413
71.87536374;80.65023863;-0.033930329;0.01066728;-0.052356545
71.87536374;82.21485538;-0.03250178;0.011144927;-0.050859533
71.87536374;83.77947214;-0.030581923;0.011612487;-0.047086368
71.87536374;85.34408889;-0.023951235;0.013640021;-0.053621032
71.87536374;86.90870565;-0.008979376;0.030829156;-0.096372384
71.87536374;88.4733224;-0.000241153;0.039946557;-0.115351601
71.87536374;90.03793916;-0.010958671;0.032143356;-0.080268001
71.87536374;91.60255591;-0.020880958;0.021898266;-0.051587492
71.87536374;93.16717267;-0.02083635;0.018020149;-0.047290225
71.87536374;94.73178942;-0.021696166;0.015225409;-0.037901412
71.87536374;96.29640617;-0.023852873;0.012920242;-0.028087444
71.87536374;97.86102293;-0.02425967;0.012797127;-0.027814721
71.87536374;99.42563968;-0.024348978;0.012001925;-0.029370328
71.87536374;100.9902564;-0.02547845;0.012293797;-0.02559445
71.87536374;102.5548732;-0.026263247;0.010178217;-0.019641171
73.43507458;-77.37605357;-0.041287995;-0.006258194;0.055918348
73.43507458;-75.81143682;-0.041767793;-0.005847547;0.04524294
73.43507458;-74.24682006;-0.04328916;-0.003969721;0.04063686
73.43507458;-72.68220331;-0.044559095;-0.002622209;0.032859941
73.43507458;-71.11758656;-0.04611757;-0.001867711;0.026090625
73.43507458;-69.5529698;-0.047998654;-0.000857445;0.022758076
73.43507458;-67.98835305;-0.049349111;-0.000143074;0.014245346
73.43507458;-66.42373629;-0.050989448;0.00114698;0.004039227
73.43507458;-64.85911954;-0.052751428;0.002906644;-0.005245574
73.43507458;-63.29450278;-0.053618667;0.003913817;-0.017982861
73.43507458;-61.72988603;-0.05263786;0.00465369;-0.035691459
73.43507458;-60.16526927;-0.049546519;0.005666538;-0.053189354
73.43507458;-58.60065252;-0.043494884;0.003362199;-0.075369407
73.43507458;-57.03603576;-0.037597273;0.000133994;-0.107930535
73.43507458;-55.47141901;-0.040199792;0.000761771;-0.120984449
73.43507458;-53.90680226;-0.049159015;0.005808175;-0.107167675
73.43507458;-52.3421855;-0.054287209;0.011305406;-0.107325745
73.43507458;-50.77756875;-0.055676759;0.015113055;-0.117284759
73.43507458;-49.21295199;-0.056189646;0.018127093;-0.124434534
73.43507458;-47.64833524;-0.054836484;0.020854101;-0.136722994
73.43507458;-46.08371848;-0.052971107;0.023532891;-0.149915903
73.43507458;-44.51910173;-0.051634426;0.026578628;-0.160470897
73.43507458;-42.95448497;-0.049909937;0.030089296;-0.171230836
73.43507458;-41.38986822;-0.047771391;0.033106386;-0.180657947
73.43507458;-39.82525147;-0.044292657;0.035600569;-0.190896769
73.43507458;-38.26063471;-0.040811056;0.037771133;-0.197883871
73.43507458;-36.69601796;-0.037469181;0.040460161;-0.203179645
73.43507458;-35.1314012;-0.032966401;0.043003274;-0.208500332
73.43507458;-33.56678445;-0.028415161;0.04433755;-0.211840866
73.43507458;-32.00216769;-0.023383188;0.046520472;-0.215865151
73.43507458;-30.43755094;-0.01788709;0.048765524;-0.21806472
73.43507458;-28.87293418;-0.011287682;0.048971141;-0.217587971
73.43507458;-27.30831743;-0.003190248;0.049789101;-0.213543693
73.43507458;-25.74370068;0.00384437;0.051143948;-0.205167912
73.43507458;-24.17908392;0.011008396;0.051326752;-0.195723766
73.43507458;-22.61446717;0.020320417;0.050753798;-0.185335059
73.43507458;-21.04985041;0.032022696;0.050007708;-0.173531004
73.43507458;-19.48523366;0.045981316;0.04855339;-0.162700393
73.43507458;-17.9206169;0.062437515;0.046806394;-0.153916319
73.43507458;-16.35600015;0.082535948;0.043303688;-0.146726945
73.43507458;-14.79138339;0.105317201;0.038231369;-0.134112792
73.43507458;-13.22676664;0.133770537;0.033768617;-0.132479545
73.43507458;-11.66214988;0.172597625;0.029462887;-0.168677561
73.43507458;-10.09753313;0.2244945;0.026475573;-0.231913746
73.43507458;-8.532916376;0.279479718;0.024030331;-0.274320432
73.43507458;-6.968299621;0.325029839;0.018968641;-0.246481178
73.43507458;-5.403682867;0.361543757;0.013153791;-0.186331786
73.43507458;-3.839066112;0.396211702;0.009435996;-0.151088866
73.43507458;-2.274449358;0.429870535;0.008874632;-0.153722668
73.43507458;-0.709832603;0.453602748;0.009858426;-0.165900944
73.43507458;0.854784151;0.461808858;0.010701758;-0.167947719
73.43507458;2.419400906;0.454109597;0.011322442;-0.161272629
73.43507458;3.98401766;0.429497753;0.011187386;-0.134708076
73.43507458;5.548634415;0.395522733;0.009891505;-0.118307648
73.43507458;7.113251169;0.358541919;0.008795971;-0.137874493
73.43507458;8.677867924;0.320682296;0.009291894;-0.215039156
73.43507458;10.24248468;0.278948257;0.007296183;-0.268514439
73.43507458;11.80710143;0.230830894;0.002389095;-0.266242442
73.43507458;13.37171819;0.185966533;-0.003839069;-0.234165829
73.43507458;14.93633494;0.146047213;-0.012856967;-0.195721662
73.43507458;16.5009517;0.112455421;-0.02161622;-0.164681462
73.43507458;18.06556845;0.083426723;-0.027194113;-0.142366622
73.43507458;19.6301852;0.059600429;-0.030401003;-0.13385255
73.43507458;21.19480196;0.039901439;-0.034012872;-0.127642164
73.43507458;22.75941871;0.023843744;-0.034895884;-0.124274827
73.43507458;24.32403547;0.010518942;-0.033496646;-0.12857438
73.43507458;25.88865222;-0.001051117;-0.032917988;-0.126961419
73.43507458;27.45326898;-0.009999011;-0.032804988;-0.12667288
73.43507458;29.01788573;-0.018306274;-0.033036873;-0.12372497
73.43507458;30.58250249;-0.026641261;-0.031869616;-0.124655114
73.43507458;32.14711924;-0.033109763;-0.028662996;-0.125070461
73.43507458;33.711736;-0.037849761;-0.025961103;-0.127913779
73.43507458;35.27635275;-0.042793114;-0.024108217;-0.126322535
73.43507458;36.8409695;-0.046758515;-0.021962676;-0.127202894
73.43507458;38.40558626;-0.048932294;-0.018776637;-0.134687719
73.43507458;39.97020301;-0.0512464;-0.015620211;-0.13657893
73.43507458;41.53481977;-0.054370052;-0.013505205;-0.131509573
73.43507458;43.09943652;-0.056879387;-0.012172107;-0.127889634
73.43507458;44.66405328;-0.057742201;-0.009220785;-0.128265445
73.43507458;46.22867003;-0.05765578;-0.003759938;-0.133970246
73.43507458;47.79328679;-0.058446198;-0.002145272;-0.130796568
73.43507458;49.35790354;-0.058815749;-0.001186823;-0.127763467
73.43507458;50.92252029;-0.057581925;0.001668285;-0.128739718
73.43507458;52.48713705;-0.056072899;0.003805248;-0.127964331
73.43507458;54.0517538;-0.054930585;0.004515164;-0.126183295
73.43507458;55.61637056;-0.05349583;0.006027599;-0.126430282
73.43507458;57.18098731;-0.052589265;0.008459231;-0.12379266
73.43507458;58.74560407;-0.051389325;0.009531513;-0.118824344
73.43507458;60.31022082;-0.049173923;0.010043135;-0.11597046
73.43507458;61.87483758;-0.048421557;0.009864894;-0.110110198
73.43507458;63.43945433;-0.047049925;0.011234095;-0.104875115
73.43507458;65.00407108;-0.044154204;0.012972572;-0.104874435
73.43507458;66.56868784;-0.042717226;0.013094114;-0.101456396
73.43507458;68.13330459;-0.042075174;0.012303385;-0.092138409
73.43507458;69.69792135;-0.040421721;0.012500068;-0.086728489
73.43507458;71.2625381;-0.039392715;0.012322208;-0.080286681
73.43507458;72.82715486;-0.038455433;0.011984525;-0.075575688
73.43507458;74.39177161;-0.035994067;0.012136582;-0.07498197
73.43507458;75.95638837;-0.034000894;0.012303424;-0.071486252
73.43507458;77.52100512;-0.034042727;0.011382751;-0.062367381
73.43507458;79.08562188;-0.033740003;0.011063455;-0.055414579
73.43507458;80.65023863;-0.032343725;0.012095505;-0.052040397
73.43507458;82.21485538;-0.031251717;0.011995561;-0.048710088
73.43507458;83.77947214;-0.030046308;0.011825823;-0.04305349
73.43507458;85.34408889;-0.02745309;0.012969778;-0.039555736
73.43507458;86.90870565;-0.019850242;0.024990738;-0.060863061
73.43507458;88.4733224;-0.014835242;0.026302037;-0.070018786
73.43507458;90.03793916;-0.012044029;0.023277002;-0.072672486
73.43507458;91.60255591;-0.009840803;0.022444087;-0.075620372
73.43507458;93.16717267;-0.013518148;0.019427248;-0.063004447
73.43507458;94.73178942;-0.019992894;0.016022426;-0.043409122
73.43507458;96.29640617;-0.02212038;0.015639099;-0.036243997
73.43507458;97.86102293;-0.021796256;0.015304488;-0.03485417
73.43507458;99.42563968;-0.022628015;0.013165721;-0.029724681
73.43507458;100.9902564;-0.023896366;0.014095085;-0.024367653
73.43507458;102.5548732;-0.024795319;0.011747126;-0.018382493
74.99478542;-77.37605357;-0.041656842;-0.008419977;0.063396542
74.99478542;-75.81143682;-0.041886632;-0.008001922;0.04950874
74.99478542;-74.24682006;-0.043898407;-0.006315046;0.046949536
74.99478542;-72.68220331;-0.045925908;-0.005581749;0.041305414
74.99478542;-71.11758656;-0.047095067;-0.005113107;0.033898339
74.99478542;-69.5529698;-0.049053047;-0.004359784;0.033775371
74.99478542;-67.98835305;-0.050961962;-0.003569448;0.026764851
74.99478542;-66.42373629;-0.052528697;-0.002221603;0.014659783
74.99478542;-64.85911954;-0.054089698;-0.000795703;0.004462048
74.99478542;-63.29450278;-0.05591753;0.000102078;-0.004761704
74.99478542;-61.72988603;-0.056617299;0.000624232;-0.017685662
74.99478542;-60.16526927;-0.055947871;0.001100825;-0.0304702
74.99478542;-58.60065252;-0.054402078;0.000557037;-0.042671206
74.99478542;-57.03603576;-0.053688374;0.001089961;-0.059577269
74.99478542;-55.47141901;-0.055172033;0.002726504;-0.075897523
74.99478542;-53.90680226;-0.057970184;0.004301695;-0.078936572
74.99478542;-52.3421855;-0.058903986;0.006831764;-0.091782567
74.99478542;-50.77756875;-0.058908854;0.009676149;-0.104138923
74.99478542;-49.21295199;-0.058562119;0.012045542;-0.11329702
74.99478542;-47.64833524;-0.057223398;0.01448675;-0.126967588
74.99478542;-46.08371848;-0.055893471;0.016997135;-0.139489803
74.99478542;-44.51910173;-0.05472534;0.019707455;-0.147184967
74.99478542;-42.95448497;-0.052822681;0.022772654;-0.156509724
74.99478542;-41.38986822;-0.0499613;0.025497041;-0.171180015
74.99478542;-39.82525147;-0.046183429;0.027605389;-0.185370901
74.99478542;-38.26063471;-0.043397607;0.029850423;-0.189660853
74.99478542;-36.69601796;-0.040113359;0.032285025;-0.19520053
74.99478542;-35.1314012;-0.035496159;0.03473369;-0.201911636
74.99478542;-33.56678445;-0.030922385;0.036349688;-0.207368557
74.99478542;-32.00216769;-0.025956261;0.038811516;-0.207640851
74.99478542;-30.43755094;-0.019626923;0.040917494;-0.210397633
74.99478542;-28.87293418;-0.011844077;0.041227569;-0.215306674
74.99478542;-27.30831743;-0.003825711;0.041945635;-0.212223439
74.99478542;-25.74370068;0.002851655;0.042974649;-0.202465241
74.99478542;-24.17908392;0.01019519;0.043101266;-0.192070951
74.99478542;-22.61446717;0.01999948;0.042530444;-0.181996454
74.99478542;-21.04985041;0.032795752;0.04194815;-0.172214008
74.99478542;-19.48523366;0.047851624;0.041425139;-0.161799709
74.99478542;-17.9206169;0.064542556;0.039942674;-0.152592538
74.99478542;-16.35600015;0.084625643;0.036506323;-0.146118011
74.99478542;-14.79138339;0.107469817;0.032289259;-0.133154342
74.99478542;-13.22676664;0.13493605;0.027637664;-0.128936225
74.99478542;-11.66214988;0.172823053;0.024115256;-0.160478395
74.99478542;-10.09753313;0.225056868;0.021949917;-0.223528743
74.99478542;-8.532916376;0.280293265;0.019672256;-0.270941635
74.99478542;-6.968299621;0.323510777;0.015029293;-0.242617471
74.99478542;-5.403682867;0.358259928;0.009953005;-0.187328244
74.99478542;-3.839066112;0.391592956;0.007310093;-0.156110384
74.99478542;-2.274449358;0.422167005;0.00755457;-0.150253207
74.99478542;-0.709832603;0.44402376;0.008883973;-0.154831461
74.99478542;0.854784151;0.452807138;0.010493316;-0.160667664
74.99478542;2.419400906;0.445981246;0.011431516;-0.156798626
74.99478542;3.98401766;0.423493855;0.01221617;-0.134447122
74.99478542;5.548634415;0.391531364;0.012202442;-0.121191023
74.99478542;7.113251169;0.355109438;0.012251169;-0.139138659
74.99478542;8.677867924;0.320491349;0.013586522;-0.21990065
74.99478542;10.24248468;0.281321421;0.011870966;-0.269047577
74.99478542;11.80710143;0.23471605;0.007655644;-0.268587736
74.99478542;13.37171819;0.190052157;0.001595937;-0.23745627
74.99478542;14.93633494;0.150487002;-0.006683307;-0.198179449
74.99478542;16.5009517;0.117866543;-0.014238551;-0.169489874
74.99478542;18.06556845;0.088370539;-0.019378954;-0.147962798
74.99478542;19.6301852;0.063105859;-0.022826318;-0.136169088
74.99478542;21.19480196;0.042036857;-0.026134577;-0.126665588
74.99478542;22.75941871;0.024999866;-0.026531303;-0.122985338
74.99478542;24.32403547;0.011203934;-0.024877543;-0.126376883
74.99478542;25.88865222;-0.000379598;-0.023343585;-0.126773952
74.99478542;27.45326898;-0.009800367;-0.023373907;-0.126847906
74.99478542;29.01788573;-0.018189465;-0.023686783;-0.128655665
74.99478542;30.58250249;-0.026900402;-0.022730372;-0.125137764
74.99478542;32.14711924;-0.033539816;-0.019880283;-0.123644089
74.99478542;33.711736;-0.039088097;-0.017230225;-0.122990304
74.99478542;35.27635275;-0.043786966;-0.01530653;-0.122509838
74.99478542;36.8409695;-0.047905969;-0.013527933;-0.124712349
74.99478542;38.40558626;-0.050545813;-0.01134226;-0.131585883
74.99478542;39.97020301;-0.052535479;-0.008304574;-0.134720192
74.99478542;41.53481977;-0.054959274;-0.005018643;-0.132038748
74.99478542;43.09943652;-0.05768497;-0.004489555;-0.125950591
74.99478542;44.66405328;-0.059894141;-0.002108005;-0.120908977
74.99478542;46.22867003;-0.05924114;0.003056468;-0.127967526
74.99478542;47.79328679;-0.058640549;0.004718129;-0.128450879
74.99478542;49.35790354;-0.058626843;0.005176809;-0.124073054
74.99478542;50.92252029;-0.057228803;0.007897437;-0.125781259
74.99478542;52.48713705;-0.055416908;0.009694962;-0.127308411
74.99478542;54.0517538;-0.054631638;0.009800213;-0.126808323
74.99478542;55.61637056;-0.053646411;0.010924604;-0.12550864
74.99478542;57.18098731;-0.052250206;0.012946924;-0.12080225
74.99478542;58.74560407;-0.050205658;0.014099027;-0.11705098
74.99478542;60.31022082;-0.048013028;0.01552375;-0.117071075
74.99478542;61.87483758;-0.047233354;0.014360543;-0.110870979
74.99478542;63.43945433;-0.04624569;0.014321117;-0.102926076
74.99478542;65.00407108;-0.044507942;0.015885941;-0.099824652
74.99478542;66.56868784;-0.043105055;0.016521507;-0.096301514
74.99478542;68.13330459;-0.040873356;0.015871286;-0.092545554
74.99478542;69.69792135;-0.039214988;0.015341008;-0.087801298
74.99478542;71.2625381;-0.038245213;0.014925179;-0.080330408
74.99478542;72.82715486;-0.036292077;0.016139106;-0.079254309
74.99478542;74.39177161;-0.033427303;0.016333425;-0.079456431
74.99478542;75.95638837;-0.03287924;0.014144074;-0.069801393
74.99478542;77.52100512;-0.033585453;0.012387419;-0.058327006
74.99478542;79.08562188;-0.032397312;0.013363507;-0.055272979
74.99478542;80.65023863;-0.029767894;0.014595207;-0.05590051
74.99478542;82.21485538;-0.028670021;0.014201599;-0.05103414
74.99478542;83.77947214;-0.02870526;0.013587658;-0.041840592
74.99478542;85.34408889;-0.026448319;0.015048857;-0.038883868
74.99478542;86.90870565;-0.022310534;0.023451888;-0.048446106
74.99478542;88.4733224;-0.020382897;0.020834782;-0.049032307
74.99478542;90.03793916;-0.019388622;0.016965928;-0.048067024
74.99478542;91.60255591;-0.018974746;0.015574297;-0.046559679
74.99478542;93.16717267;-0.02004794;0.015007555;-0.041201636
74.99478542;94.73178942;-0.022050839;0.01487488;-0.034000645
74.99478542;96.29640617;-0.022257593;0.015112834;-0.031952647
74.99478542;97.86102293;-0.022792704;0.014217311;-0.0274602
74.99478542;99.42563968;-0.024220095;0.01283253;-0.01969838
74.99478542;100.9902564;-0.023547684;0.015919184;-0.020137747
74.99478542;102.5548732;-0.022871166;0.014014097;-0.019255838
76.55449625;-77.37605357;-0.0398431;-0.010668274;0.062204771
76.55449625;-75.81143682;-0.040772497;-0.010077434;0.050438338
76.55449625;-74.24682006;-0.043572729;-0.009467088;0.052340942
76.55449625;-72.68220331;-0.045883565;-0.009292654;0.04703909
76.55449625;-71.11758656;-0.047144524;-0.008977434;0.038896819
76.55449625;-69.5529698;-0.049759092;-0.00843857;0.040863787
76.55449625;-67.98835305;-0.052304514;-0.007478672;0.03874411
76.55449625;-66.42373629;-0.053705769;-0.006175789;0.027750342
76.55449625;-64.85911954;-0.054934639;-0.005313709;0.014635652
76.55449625;-63.29450278;-0.056561432;-0.004572185;0.003129522
76.55449625;-61.72988603;-0.057499955;-0.003933983;-0.008153149
76.55449625;-60.16526927;-0.058069449;-0.003490095;-0.01660662
76.55449625;-58.60065252;-0.058345896;-0.003198588;-0.024588494
76.55449625;-57.03603576;-0.059154682;-0.001609692;-0.034088372
76.55449625;-55.47141901;-0.059854254;-0.000204399;-0.054395312
76.55449625;-53.90680226;-0.060983858;-0.000146627;-0.068540596
76.55449625;-52.3421855;-0.061489062;0.001174259;-0.081923321
76.55449625;-50.77756875;-0.06147926;0.00350085;-0.090811401
76.55449625;-49.21295199;-0.060700068;0.005597124;-0.102534036
76.55449625;-47.64833524;-0.059369272;0.007973717;-0.119022147
76.55449625;-46.08371848;-0.058911293;0.010901779;-0.129178206
76.55449625;-44.51910173;-0.058618812;0.013576946;-0.132629303
76.55449625;-42.95448497;-0.05616097;0.015612757;-0.142469182
76.55449625;-41.38986822;-0.052539955;0.01762505;-0.159683639
76.55449625;-39.82525147;-0.04848379;0.019467362;-0.176081622
76.55449625;-38.26063471;-0.045433321;0.021663577;-0.183656274
76.55449625;-36.69601796;-0.042767173;0.024208898;-0.187887844
76.55449625;-35.1314012;-0.038004138;0.02641401;-0.195062207
76.55449625;-33.56678445;-0.031945742;0.028129309;-0.208584496
76.55449625;-32.00216769;-0.026861586;0.030453044;-0.206866484
76.55449625;-30.43755094;-0.02037761;0.032278849;-0.207282479
76.55449625;-28.87293418;-0.012535996;0.03266854;-0.213633156
76.55449625;-27.30831743;-0.005377956;0.03352057;-0.208472825
76.55449625;-25.74370068;0.001469247;0.034630743;-0.198383192
76.55449625;-24.17908392;0.009617004;0.034887766;-0.189768901
76.55449625;-22.61446717;0.019687935;0.034435719;-0.18120483
76.55449625;-21.04985041;0.033413602;0.034063016;-0.173483077
76.55449625;-19.48523366;0.049366574;0.033600127;-0.162346212
76.55449625;-17.9206169;0.066231172;0.032024906;-0.151762304
76.55449625;-16.35600015;0.085971695;0.028807058;-0.143356516
76.55449625;-14.79138339;0.10905781;0.025321266;-0.133358829
76.55449625;-13.22676664;0.136643797;0.021843188;-0.131787767
76.55449625;-11.66214988;0.173901239;0.018929562;-0.158736657
76.55449625;-10.09753313;0.225103529;0.016681722;-0.215600037
76.55449625;-8.532916376;0.279601005;0.014444345;-0.264721767
76.55449625;-6.968299621;0.321979441;0.01088278;-0.242842045
76.55449625;-5.403682867;0.356077204;0.007109128;-0.196530243
76.55449625;-3.839066112;0.38689718;0.005153501;-0.161237261
76.55449625;-2.274449358;0.413672609;0.005839868;-0.143325245
76.55449625;-0.709832603;0.433646663;0.007812262;-0.144688681
76.55449625;0.854784151;0.442032299;0.010053779;-0.148800578
76.55449625;2.419400906;0.435199036;0.01146671;-0.142041355
76.55449625;3.98401766;0.414262531;0.012683974;-0.121420999
76.55449625;5.548634415;0.385355151;0.014567463;-0.120978826
76.55449625;7.113251169;0.351784769;0.015161688;-0.143209526
76.55449625;8.677867924;0.320831105;0.017227403;-0.22290736
76.55449625;10.24248468;0.284319843;0.01672953;-0.2751733
76.55449625;11.80710143;0.237896355;0.013178093;-0.272335361
76.55449625;13.37171819;0.193974151;0.007592453;-0.242244167
76.55449625;14.93633494;0.154607994;0.00031849;-0.203491657
76.55449625;16.5009517;0.121680474;-0.006409429;-0.172906347
76.55449625;18.06556845;0.091708969;-0.011534316;-0.149290234
76.55449625;19.6301852;0.066214987;-0.015347377;-0.136969254
76.55449625;21.19480196;0.044094146;-0.018702827;-0.123682445
76.55449625;22.75941871;0.025989869;-0.018880813;-0.119394447
76.55449625;24.32403547;0.010922111;-0.017230217;-0.119613564
76.55449625;25.88865222;-0.000859124;-0.015121504;-0.121225608
76.55449625;27.45326898;-0.01034427;-0.01425385;-0.124467158
76.55449625;29.01788573;-0.018828541;-0.01381853;-0.126691244
76.55449625;30.58250249;-0.026563894;-0.012915161;-0.12593263
76.55449625;32.14711924;-0.033263124;-0.010746035;-0.123355668
76.55449625;33.711736;-0.039726084;-0.008781453;-0.119084697
76.55449625;35.27635275;-0.044682364;-0.007079908;-0.120756198
76.55449625;36.8409695;-0.048172601;-0.005300619;-0.12707354
76.55449625;38.40558626;-0.051454651;-0.003477951;-0.130461178
76.55449625;39.97020301;-0.053871139;-0.000805559;-0.130873235
76.55449625;41.53481977;-0.056660353;0.00197916;-0.124413964
76.55449625;43.09943652;-0.059081325;0.002471278;-0.120329637
76.55449625;44.66405328;-0.061276941;0.003745926;-0.114430891
76.55449625;46.22867003;-0.060513281;0.00904091;-0.121835713
76.55449625;47.79328679;-0.059345059;0.011389385;-0.124400764
76.55449625;49.35790354;-0.0586403;0.011439568;-0.121865702
76.55449625;50.92252029;-0.05777157;0.013609105;-0.121535635
76.55449625;52.48713705;-0.05600751;0.015629337;-0.123012338
76.55449625;54.0517538;-0.054878495;0.015462159;-0.122345148
76.55449625;55.61637056;-0.053719921;0.015446157;-0.12035863
76.55449625;57.18098731;-0.051846651;0.016966469;-0.117056919
76.55449625;58.74560407;-0.049644891;0.018819517;-0.113947752
