x_m,y_m,z_m,U,V,W
0.0703156529,0.0,0.0408034473,-0.040202054,-0.070901059,0.010282174
0.0703156529,0.0,0.0423680641,-0.035235335,-0.097929336,-0.000735801
0.0703156529,0.0,0.0439326808,-0.00374695,-0.193373284,-0.011132953
0.0703156529,0.0,0.0454972976,0.017921898,-0.26537597,-0.009968827
0.0703156529,0.0,0.0470619143,-0.009040803,-0.209763406,0.000391722
0.0703156529,0.0,0.0486265311,-0.036561976,-0.147669751,0.00880545
0.0703156529,0.0,0.0501911478,-0.048103938,-0.128983004,0.017654799
0.0703156529,0.0,0.0517557646,-0.051720678,-0.134780566,0.025805769
0.0703156529,0.0,0.0533203813,-0.05095505,-0.148252302,0.029906849
0.0703156529,0.0,0.0548849981,-0.049701544,-0.157881068,0.033502293
0.0703156529,0.0,0.0564496149,-0.048818354,-0.167021663,0.037283268
0.0703156529,0.0,0.0580142316,-0.046600978,-0.182289849,0.040410483
0.0703156529,0.0,0.0595788484,-0.043641684,-0.197260859,0.043880656
0.0703156529,0.0,0.0611434651,-0.041063508,-0.204045405,0.047707157
0.0703156529,0.0,0.0627080819,-0.038663039,-0.205107885,0.051381682
0.0703156529,0.0,0.0642726986,-0.03558449,-0.209329016,0.053117033
0.0703156529,0.0,0.0658373154,-0.031938326,-0.216865089,0.055331843
0.0703156529,0.0,0.0674019321,-0.027707321,-0.223503894,0.057683966
0.0703156529,0.0,0.0689665489,-0.023169431,-0.227352338,0.059605618
0.0703156529,0.0,0.0705311656,-0.018521897,-0.227185402,0.06156671
0.0703156529,0.0,0.0720957824,-0.013434959,-0.226171482,0.063508651
0.0703156529,0.0,0.0736603992,-0.008043714,-0.22119441,0.064209658
0.0703156529,0.0,0.0752250159,-0.001535949,-0.217195908,0.064824788
0.0703156529,0.0,0.0767896327,0.005346761,-0.213983209,0.065995625
0.0703156529,0.0,0.0783542494,0.011870323,-0.202514354,0.065625559
0.0703156529,0.0,0.0799188662,0.019393124,-0.185679038,0.064787543
0.0703156529,0.0,0.0814834829,0.029704083,-0.17510125,0.064345058
0.0703156529,0.0,0.0830480997,0.042751574,-0.165400738,0.062613585
0.0703156529,0.0,0.0846127164,0.058270756,-0.156779171,0.060313968
0.0703156529,0.0,0.0861773332,0.076892668,-0.1478979,0.056332342
0.0703156529,0.0,0.0877419499,0.099579468,-0.138661388,0.050688773
0.0703156529,0.0,0.0893065667,0.12802877,-0.138462818,0.045663851
0.0703156529,0.0,0.0908711835,0.168215774,-0.177201978,0.040472356
0.0703156529,0.0,0.0924358002,0.220546629,-0.238464766,0.035382669
0.0703156529,0.0,0.094000417,0.276494235,-0.27785544,0.031451389
0.0703156529,0.0,0.0955650337,0.325863885,-0.250055334,0.025500786
0.0703156529,0.0,0.0971296505,0.369611181,-0.199452156,0.018442461
0.0703156529,0.0,0.0986942672,0.410664317,-0.177402921,0.013705966
0.0703156529,0.0,0.100258884,0.447146569,-0.185869715,0.012546044
0.0703156529,0.0,0.1018235007,0.472840633,-0.199983902,0.013031172
0.0703156529,0.0,0.1033881175,0.481502091,-0.200209457,0.012842287
0.0703156529,0.0,0.1049527342,0.470604098,-0.181711695,0.012018229
0.0703156529,0.0,0.106517351,0.443564172,-0.156194896,0.010162819
0.0703156529,0.0,0.1080819677,0.405154202,-0.132959284,0.006812769
0.0703156529,0.0,0.1096465845,0.362163353,-0.151120042,0.003729445
0.0703156529,0.0,0.1112112013,0.319322767,-0.230383834,0.002947949
0.0703156529,0.0,0.112775818,0.274319261,-0.28844721,0.000231333
0.0703156529,0.0,0.1143404348,0.223490718,-0.273697546,-0.006620379
0.0703156529,0.0,0.1159050515,0.175407189,-0.22406321,-0.015748242
0.0703156529,0.0,0.1174696683,0.132632047,-0.175274434,-0.025858577
0.0703156529,0.0,0.119034285,0.099001021,-0.143571979,-0.034421638
0.0703156529,0.0,0.1205989018,0.073330359,-0.12897837,-0.040692774
0.0703156529,0.0,0.1221635185,0.05168361,-0.125594464,-0.04546443
0.0703156529,0.0,0.1237281353,0.034675668,-0.124474433,-0.047921252
0.0703156529,0.0,0.125292752,0.021517512,-0.125507548,-0.049160648
0.0703156529,0.0,0.1268573688,0.00922354,-0.126659032,-0.049363624
0.0703156529,0.0,0.1284219856,-0.001243925,-0.126481744,-0.048717602
0.0703156529,0.0,0.1299866023,-0.009912237,-0.127370573,-0.048526853
0.0703156529,0.0,0.1315512191,-0.01850224,-0.123408482,-0.048546549
0.0703156529,0.0,0.1331158358,-0.025401283,-0.125456031,-0.047362233
0.0703156529,0.0,0.1346804526,-0.030631285,-0.130891725,-0.044329464
0.0703156529,0.0,0.1362450693,-0.035588888,-0.134441412,-0.041261979
0.0703156529,0.0,0.1378096861,-0.039985587,-0.135909605,-0.038899776
0.0703156529,0.0,0.1393743028,-0.044010302,-0.135963004,-0.036833776
0.0703156529,0.0,0.1409389196,-0.047508357,-0.135640031,-0.033828505
0.0703156529,0.0,0.1425035363,-0.050049525,-0.134676599,-0.030918648
0.0703156529,0.0,0.1440681531,-0.05210354,-0.132769349,-0.02855081
0.0703156529,0.0,0.1456327699,-0.053705587,-0.134816946,-0.024517761
0.0703156529,0.0,0.1471973866,-0.055581467,-0.131863619,-0.021716867
0.0703156529,0.0,0.1487620034,-0.056148996,-0.128082921,-0.017101729
0.0703156529,0.0,0.1503266201,-0.056433652,-0.125411956,-0.015526785
0.0703156529,0.0,0.1518912369,-0.056988835,-0.125788851,-0.013721293
0.0703156529,0.0,0.1534558536,-0.056758401,-0.127003675,-0.01016233
0.0703156529,0.0,0.1550204704,-0.056210636,-0.126846372,-0.007909652
0.0703156529,0.0,0.1565850871,-0.054984993,-0.125938016,-0.006336755
0.0703156529,0.0,0.1581497039,-0.054330702,-0.122305731,-0.004514241
0.0703156529,0.0,0.1597143206,-0.0527833,-0.120745521,-0.002215948
0.0703156529,0.0,0.1612789374,-0.050544955,-0.122011466,-0.000247191
0.0703156529,0.0,0.1628435542,-0.048828252,-0.122186343,0.001598849
0.0703156529,0.0,0.1644081709,-0.047627169,-0.117804025,0.002489069
0.0703156529,0.0,0.1659727877,-0.046701924,-0.112486961,0.003329737
0.0703156529,0.0,0.1675374044,-0.044751726,-0.109563584,0.005412706
0.0703156529,0.0,0.1691020212,-0.043197938,-0.106869171,0.006010291
0.0703156529,0.0,0.1706666379,-0.043319217,-0.095756774,0.005104891
0.0703156529,0.0,0.1722312547,-0.042602958,-0.087121589,0.006432911
0.0703156529,0.0,0.1737958714,-0.040590887,-0.084922676,0.007914577
0.0703156529,0.0,0.1753604882,-0.038946924,-0.083038978,0.007861582
0.0703156529,0.0,0.1769251049,-0.037899755,-0.078977119,0.007349397
0.0703156529,0.0,0.1784897217,-0.036325555,-0.075905471,0.008511622
0.0703156529,0.0,0.1800543385,-0.034600397,-0.072382769,0.008945736
0.0703156529,0.0,0.1816189552,-0.034566635,-0.064231707,0.00900541
0.0703156529,0.0,0.183183572,-0.034723187,-0.057224596,0.010514325
0.0703156529,0.0,0.1847481887,-0.034193976,-0.05036323,0.010243167
0.0703156529,0.0,0.1863128055,-0.03180446,-0.047526832,0.010441089
0.0703156529,0.0,0.1878774222,-0.023189596,-0.065071012,0.014204897
0.0703156529,0.0,0.189442039,-0.011863359,-0.095493377,0.02795845
0.0703156529,0.0,0.1910066557,0.0067229,-0.13945907,0.029049496
0.0703156529,0.0,0.1925712725,0.012891654,-0.148956837,0.025669693
0.0703156529,0.0,0.1941358892,0.047982718,-0.235773041,0.039055308
0.0703156529,0.0,0.195700506,0.020457701,-0.156844196,0.029160316
0.0703156529,0.0,0.1972651228,-0.023339326,-0.033928961,0.012477138
0.0703156529,0.0,0.1988297395,-0.026905604,-0.019566466,0.009635482
0.0703156529,0.0,0.2003943563,-0.027693331,-0.015342135,0.008331078
0.0718753637,0.0,0.0251572798,-0.040434576,0.046520002,-0.004238061
0.0718753637,0.0,0.0267218965,-0.041122645,0.037595723,-0.003747136
0.0718753637,0.0,0.0282865133,-0.042349249,0.03395415,-0.00213599
0.0718753637,0.0,0.02985113,-0.042916702,0.023284353,-0.000642235
0.0718753637,0.0,0.0314157468,-0.044664494,0.016669863,0.000851898
0.0718753637,0.0,0.0329803635,-0.046947555,0.012400937,0.002319666
0.0718753637,0.0,0.0345449803,-0.048638705,0.00750949,0.003569525
0.0718753637,0.0,0.036109597,-0.050461194,0.001037616,0.005142483
0.0718753637,0.0,0.0376742138,-0.051622279,-0.011446632,0.006802766
0.0718753637,0.0,0.0392388306,-0.05084977,-0.030373679,0.007707742
0.0718753637,0.0,0.0408034473,-0.046998696,-0.054418176,0.007991083
0.0718753637,0.0,0.0423680641,-0.041184878,-0.078455243,0.008528957
0.0718753637,0.0,0.0439326808,-0.019888828,-0.141623367,-0.001902661
0.0718753637,0.0,0.0454972976,-0.009946894,-0.183660402,-0.008361255
0.0718753637,0.0,0.0470619143,-0.022431518,-0.170658962,-0.001415116
0.0718753637,0.0,0.0486265311,-0.037948643,-0.142128018,0.006641173
0.0718753637,0.0,0.0501911478,-0.049697499,-0.123314511,0.014491054
0.0718753637,0.0,0.0517557646,-0.053335435,-0.126998542,0.020290823
0.0718753637,0.0,0.0533203813,-0.053713132,-0.135945163,0.024045316
0.0718753637,0.0,0.0548849981,-0.052286953,-0.147305052,0.027152899
0.0718753637,0.0,0.0564496149,-0.050883587,-0.158520941,0.030421993
0.0718753637,0.0,0.0580142316,-0.049190808,-0.172009807,0.033724744
0.0718753637,0.0,0.0595788484,-0.046589163,-0.186177377,0.03716274
0.0718753637,0.0,0.0611434651,-0.044235991,-0.192994538,0.040549592
0.0718753637,0.0,0.0627080819,-0.041283566,-0.198313865,0.04365707
0.0718753637,0.0,0.0642726986,-0.038037176,-0.20448579,0.045715016
0.0718753637,0.0,0.0658373154,-0.034486287,-0.210772455,0.048317207
0.0718753637,0.0,0.0674019321,-0.030024348,-0.215927724,0.050737882
0.0718753637,0.0,0.0689665489,-0.025517808,-0.21987055,0.052252515
0.0718753637,0.0,0.0705311656,-0.020574921,-0.223726665,0.054276437
0.0718753637,0.0,0.0720957824,-0.015282027,-0.224624107,0.056410867
0.0718753637,0.0,0.0736603992,-0.010095333,-0.218677672,0.056792115
0.0718753637,0.0,0.0752250159,-0.003187502,-0.212727015,0.057625074
0.0718753637,0.0,0.0767896327,0.004394757,-0.208927146,0.059025629
0.0718753637,0.0,0.0783542494,0.011846533,-0.200976074,0.058936174
0.0718753637,0.0,0.0799188662,0.020655238,-0.188484157,0.058260783
0.0718753637,0.0,0.0814834829,0.031557111,-0.176264344,0.057594966
0.0718753637,0.0,0.0830480997,0.044719162,-0.16497685,0.055609005
0.0718753637,0.0,0.0846127164,0.060231421,-0.155104926,0.053391301
0.0718753637,0.0,0.0861773332,0.079577465,-0.146772436,0.049766925
0.0718753637,0.0,0.0877419499,0.102695745,-0.13615974,0.044419994
0.0718753637,0.0,0.0893065667,0.131079263,-0.134952342,0.039772274
0.0718753637,0.0,0.0908711835,0.171147258,-0.174661593,0.03492307
0.0718753637,0.0,0.0924358002,0.223838224,-0.238639025,0.030873438
0.0718753637,0.0,0.094000417,0.278486866,-0.276929906,0.027798451
0.0718753637,0.0,0.0955650337,0.326072167,-0.249978352,0.022452016
0.0718753637,0.0,0.0971296505,0.366178416,-0.194547449,0.016138988
0.0718753637,0.0,0.0986942672,0.403873128,-0.164877897,0.011622919
0.0718753637,0.0,0.100258884,0.438172277,-0.168344274,0.010463309
0.0718753637,0.0,0.1018235007,0.462518517,-0.180490188,0.01115576
0.0718753637,0.0,0.1033881175,0.471699098,-0.183101087,0.011527874
0.0718753637,0.0,0.1049527342,0.462517789,-0.170557589,0.011312534
0.0718753637,0.0,0.106517351,0.436153926,-0.141879196,0.010114628
0.0718753637,0.0,0.1080819677,0.400298734,-0.12173842,0.008179398
0.0718753637,0.0,0.1096465845,0.360846531,-0.141340364,0.005969418
0.0718753637,0.0,0.1112112013,0.320053305,-0.21814822,0.005750695
0.0718753637,0.0,0.112775818,0.27717634,-0.27888309,0.003865979
0.0718753637,0.0,0.1143404348,0.227938828,-0.274022877,-0.001789414
0.0718753637,0.0,0.1159050515,0.180979117,-0.231022252,-0.009613309
0.0718753637,0.0,0.1174696683,0.139316098,-0.184274493,-0.019563476
0.0718753637,0.0,0.119034285,0.105279477,-0.151224341,-0.028561912
0.0718753637,0.0,0.1205989018,0.077978628,-0.133191671,-0.034574259
0.0718753637,0.0,0.1221635185,0.055717579,-0.128478867,-0.038385861
0.0718753637,0.0,0.1237281353,0.037765846,-0.12727332,-0.041102414
0.0718753637,0.0,0.125292752,0.023158416,-0.126619678,-0.042114465
0.0718753637,0.0,0.1268573688,0.009877156,-0.127032549,-0.041839014
0.0718753637,0.0,0.1284219856,-0.00132115,-0.125806424,-0.041315205
0.0718753637,0.0,0.1299866023,-0.010132056,-0.125489366,-0.040564096
0.0718753637,0.0,0.1315512191,-0.018659525,-0.122588141,-0.040560593
0.0718753637,0.0,0.1331158358,-0.02598514,-0.124905993,-0.039898026
0.0718753637,0.0,0.1346804526,-0.031039783,-0.13093134,-0.036805376
0.0718753637,0.0,0.1362450693,-0.035605915,-0.13612733,-0.033899197
0.0718753637,0.0,0.1378096861,-0.041154647,-0.133804623,-0.032251716
0.0718753637,0.0,0.1393743028,-0.045952568,-0.13130553,-0.030278759
0.0718753637,0.0,0.1409389196,-0.048799962,-0.134189885,-0.026463395
0.0718753637,0.0,0.1425035363,-0.051052057,-0.134468539,-0.023413899
0.0718753637,0.0,0.1440681531,-0.053602889,-0.12925159,-0.021934873
0.0718753637,0.0,0.1456327699,-0.055553016,-0.129493958,-0.018748822
0.0718753637,0.0,0.1471973866,-0.056578677,-0.128942085,-0.016258677
0.0718753637,0.0,0.1487620034,-0.05814387,-0.125179513,-0.01218257
0.0718753637,0.0,0.1503266201,-0.05908131,-0.123388695,-0.009927754
0.0718753637,0.0,0.1518912369,-0.058967488,-0.124088175,-0.00814876
0.0718753637,0.0,0.1534558536,-0.058279072,-0.123739799,-0.005018986
0.0718753637,0.0,0.1550204704,-0.057459946,-0.123546583,-0.002095965
0.0718753637,0.0,0.1565850871,-0.056135338,-0.121925753,-0.000791114
0.0718753637,0.0,0.1581497039,-0.054716063,-0.12068903,0.000583674
0.0718753637,0.0,0.1597143206,-0.053791372,-0.11950357,0.002962044
0.0718753637,0.0,0.1612789374,-0.051833092,-0.119550255,0.004504523
0.0718753637,0.0,0.1628435542,-0.048728575,-0.120314065,0.005500882
0.0718753637,0.0,0.1644081709,-0.047033059,-0.116969283,0.006716025
0.0718753637,0.0,0.1659727877,-0.046112429,-0.11185022,0.008443183
0.0718753637,0.0,0.1675374044,-0.04392203,-0.109436231,0.00943522
0.0718753637,0.0,0.1691020212,-0.042975977,-0.105290762,0.010315448
0.0718753637,0.0,0.1706666379,-0.043207752,-0.093580939,0.008965382
0.0718753637,0.0,0.1722312547,-0.041528964,-0.087743074,0.010040426
0.0718753637,0.0,0.1737958714,-0.040041263,-0.082614362,0.010705763
0.0718753637,0.0,0.1753604882,-0.039829296,-0.074030805,0.009108331
0.0718753637,0.0,0.1769251049,-0.038347883,-0.070794451,0.008506299
0.0718753637,0.0,0.1784897217,-0.035386604,-0.072486925,0.010481895
0.0718753637,0.0,0.1800543385,-0.033736785,-0.068615665,0.010844829
0.0718753637,0.0,0.1816189552,-0.034627314,-0.056794413,0.009591963
0.0718753637,0.0,0.183183572,-0.033930329,-0.052356545,0.01066728
0.0718753637,0.0,0.1847481887,-0.03250178,-0.050859533,0.011144927
0.0718753637,0.0,0.1863128055,-0.030581923,-0.047086368,0.011612487
0.0718753637,0.0,0.1878774222,-0.023951235,-0.053621032,0.013640021
0.0718753637,0.0,0.189442039,-0.008979376,-0.096372384,0.030829156
0.0718753637,0.0,0.1910066557,-0.000241153,-0.115351601,0.039946557
0.0718753637,0.0,0.1925712725,-0.010958671,-0.080268001,0.032143356
0.0718753637,0.0,0.1941358892,-0.020880958,-0.051587492,0.021898266
0.0718753637,0.0,0.195700506,-0.02083635,-0.047290225,0.018020149
0.0718753637,0.0,0.1972651228,-0.021696166,-0.037901412,0.015225409
0.0718753637,0.0,0.1988297395,-0.023852873,-0.028087444,0.012920242
0.0718753637,0.0,0.2003943563,-0.02425967,-0.027814721,0.012797127
0.0734350746,0.0,0.0251572798,-0.041287995,0.055918348,-0.006258194
0.0734350746,0.0,0.0267218965,-0.041767793,0.04524294,-0.005847547
0.0734350746,0.0,0.0282865133,-0.04328916,0.04063686,-0.003969721
0.0734350746,0.0,0.02985113,-0.044559095,0.032859941,-0.002622209
0.0734350746,0.0,0.0314157468,-0.04611757,0.026090625,-0.001867711
0.0734350746,0.0,0.0329803635,-0.047998654,0.022758076,-0.000857445
0.0734350746,0.0,0.0345449803,-0.049349111,0.014245346,-0.000143074
0.0734350746,0.0,0.036109597,-0.050989448,0.004039227,0.00114698
0.0734350746,0.0,0.0376742138,-0.052751428,-0.005245574,0.002906644
0.0734350746,0.0,0.0392388306,-0.053618667,-0.017982861,0.003913817
0.0734350746,0.0,0.0408034473,-0.05263786,-0.035691459,0.00465369
0.0734350746,0.0,0.0423680641,-0.049546519,-0.053189354,0.005666538
0.0734350746,0.0,0.0439326808,-0.043494884,-0.075369407,0.003362199
0.0734350746,0.0,0.0454972976,-0.037597273,-0.107930535,0.000133994
0.0734350746,0.0,0.0470619143,-0.040199792,-0.120984449,0.000761771
0.0734350746,0.0,0.0486265311,-0.049159015,-0.107167675,0.005808175
0.0734350746,0.0,0.0501911478,-0.054287209,-0.107325745,0.011305406
0.0734350746,0.0,0.0517557646,-0.055676759,-0.117284759,0.015113055
0.0734350746,0.0,0.0533203813,-0.056189646,-0.124434534,0.018127093
0.0734350746,0.0,0.0548849981,-0.054836484,-0.136722994,0.020854101
0.0734350746,0.0,0.0564496149,-0.052971107,-0.149915903,0.023532891
0.0734350746,0.0,0.0580142316,-0.051634426,-0.160470897,0.026578628
0.0734350746,0.0,0.0595788484,-0.049909937,-0.171230836,0.030089296
0.0734350746,0.0,0.0611434651,-0.047771391,-0.180657947,0.033106386
0.0734350746,0.0,0.0627080819,-0.044292657,-0.190896769,0.035600569
0.0734350746,0.0,0.0642726986,-0.040811056,-0.197883871,0.037771133
0.0734350746,0.0,0.0658373154,-0.037469181,-0.203179645,0.040460161
0.0734350746,0.0,0.0674019321,-0.032966401,-0.208500332,0.043003274
0.0734350746,0.0,0.0689665489,-0.028415161,-0.211840866,0.04433755
0.0734350746,0.0,0.0705311656,-0.023383188,-0.215865151,0.046520472
0.0734350746,0.0,0.0720957824,-0.01788709,-0.21806472,0.048765524
0.0734350746,0.0,0.0736603992,-0.011287682,-0.217587971,0.048971141
0.0734350746,0.0,0.0752250159,-0.003190248,-0.213543693,0.049789101
0.0734350746,0.0,0.0767896327,0.00384437,-0.205167912,0.051143948
0.0734350746,0.0,0.0783542494,0.011008396,-0.195723766,0.051326752
0.0734350746,0.0,0.0799188662,0.020320417,-0.185335059,0.050753798
0.0734350746,0.0,0.0814834829,0.032022696,-0.173531004,0.050007708
0.0734350746,0.0,0.0830480997,0.045981316,-0.162700393,0.04855339
0.0734350746,0.0,0.0846127164,0.062437515,-0.153916319,0.046806394
0.0734350746,0.0,0.0861773332,0.082535948,-0.146726945,0.043303688
0.0734350746,0.0,0.0877419499,0.105317201,-0.134112792,0.038231369
0.0734350746,0.0,0.0893065667,0.133770537,-0.132479545,0.033768617
0.0734350746,0.0,0.0908711835,0.172597625,-0.168677561,0.029462887
0.0734350746,0.0,0.0924358002,0.2244945,-0.231913746,0.026475573
0.0734350746,0.0,0.094000417,0.279479718,-0.274320432,0.024030331
0.0734350746,0.0,0.0955650337,0.325029839,-0.246481178,0.018968641
0.0734350746,0.0,0.0971296505,0.361543757,-0.186331786,0.013153791
0.0734350746,0.0,0.0986942672,0.396211702,-0.151088866,0.009435996
0.0734350746,0.0,0.100258884,0.429870535,-0.153722668,0.008874632
0.0734350746,0.0,0.1018235007,0.453602748,-0.165900944,0.009858426
0.0734350746,0.0,0.1033881175,0.461808858,-0.167947719,0.010701758
0.0734350746,0.0,0.1049527342,0.454109597,-0.161272629,0.011322442
0.0734350746,0.0,0.106517351,0.429497753,-0.134708076,0.011187386
0.0734350746,0.0,0.1080819677,0.395522733,-0.118307648,0.009891505
0.0734350746,0.0,0.1096465845,0.358541919,-0.137874493,0.008795971
0.0734350746,0.0,0.1112112013,0.320682296,-0.215039156,0.009291894
0.0734350746,0.0,0.112775818,0.278948257,-0.268514439,0.007296183
0.0734350746,0.0,0.1143404348,0.230830894,-0.266242442,0.002389095
0.0734350746,0.0,0.1159050515,0.185966533,-0.234165829,-0.003839069
0.0734350746,0.0,0.1174696683,0.146047213,-0.195721662,-0.012856967
0.0734350746,0.0,0.119034285,0.112455421,-0.164681462,-0.02161622
0.0734350746,0.0,0.1205989018,0.083426723,-0.142366622,-0.027194113
0.0734350746,0.0,0.1221635185,0.059600429,-0.13385255,-0.030401003
0.0734350746,0.0,0.1237281353,0.039901439,-0.127642164,-0.034012872
0.0734350746,0.0,0.125292752,0.023843744,-0.124274827,-0.034895884
0.0734350746,0.0,0.1268573688,0.010518942,-0.12857438,-0.033496646
0.0734350746,0.0,0.1284219856,-0.001051117,-0.126961419,-0.032917988
0.0734350746,0.0,0.1299866023,-0.009999011,-0.12667288,-0.032804988
0.0734350746,0.0,0.1315512191,-0.018306274,-0.12372497,-0.033036873
0.0734350746,0.0,0.1331158358,-0.026641261,-0.124655114,-0.031869616
0.0734350746,0.0,0.1346804526,-0.033109763,-0.125070461,-0.028662996
0.0734350746,0.0,0.1362450693,-0.037849761,-0.127913779,-0.025961103
0.0734350746,0.0,0.1378096861,-0.042793114,-0.126322535,-0.024108217
0.0734350746,0.0,0.1393743028,-0.046758515,-0.127202894,-0.021962676
0.0734350746,0.0,0.1409389196,-0.048932294,-0.134687719,-0.018776637
0.0734350746,0.0,0.1425035363,-0.0512464,-0.13657893,-0.015620211
0.0734350746,0.0,0.1440681531,-0.054370052,-0.131509573,-0.013505205
0.0734350746,0.0,0.1456327699,-0.056879387,-0.127889634,-0.012172107
0.0734350746,0.0,0.1471973866,-0.057742201,-0.128265445,-0.009220785
0.0734350746,0.0,0.1487620034,-0.05765578,-0.133970246,-0.003759938
0.0734350746,0.0,0.1503266201,-0.058446198,-0.130796568,-0.002145272
0.0734350746,0.0,0.1518912369,-0.058815749,-0.127763467,-0.001186823
0.0734350746,0.0,0.1534558536,-0.057581925,-0.128739718,0.001668285
0.0734350746,0.0,0.1550204704,-0.056072899,-0.127964331,0.003805248
0.0734350746,0.0,0.1565850871,-0.054930585,-0.126183295,0.004515164
0.0734350746,0.0,0.1581497039,-0.05349583,-0.126430282,0.006027599
0.0734350746,0.0,0.1597143206,-0.052589265,-0.12379266,0.008459231
0.0734350746,0.0,0.1612789374,-0.051389325,-0.118824344,0.009531513
0.0734350746,0.0,0.1628435542,-0.049173923,-0.11597046,0.010043135
0.0734350746,0.0,0.1644081709,-0.048421557,-0.110110198,0.009864894
0.0734350746,0.0,0.1659727877,-0.047049925,-0.104875115,0.011234095
0.0734350746,0.0,0.1675374044,-0.044154204,-0.104874435,0.012972572
0.0734350746,0.0,0.1691020212,-0.042717226,-0.101456396,0.013094114
0.0734350746,0.0,0.1706666379,-0.042075174,-0.092138409,0.012303385
0.0734350746,0.0,0.1722312547,-0.040421721,-0.086728489,0.012500068
0.0734350746,0.0,0.1737958714,-0.039392715,-0.080286681,0.012322208
0.0734350746,0.0,0.1753604882,-0.038455433,-0.075575688,0.011984525
0.0734350746,0.0,0.1769251049,-0.035994067,-0.07498197,0.012136582
0.0734350746,0.0,0.1784897217,-0.034000894,-0.071486252,0.012303424
0.0734350746,0.0,0.1800543385,-0.034042727,-0.062367381,0.011382751
0.0734350746,0.0,0.1816189552,-0.033740003,-0.055414579,0.011063455
0.0734350746,0.0,0.183183572,-0.032343725,-0.052040397,0.012095505
0.0734350746,0.0,0.1847481887,-0.031251717,-0.048710088,0.011995561
0.0734350746,0.0,0.1863128055,-0.030046308,-0.04305349,0.011825823
0.0734350746,0.0,0.1878774222,-0.02745309,-0.039555736,0.012969778
0.0734350746,0.0,0.189442039,-0.019850242,-0.060863061,0.024990738
0.0734350746,0.0,0.1910066557,-0.014835242,-0.070018786,0.026302037
0.0734350746,0.0,0.1925712725,-0.012044029,-0.072672486,0.023277002
0.0734350746,0.0,0.1941358892,-0.009840803,-0.075620372,0.022444087
0.0734350746,0.0,0.195700506,-0.013518148,-0.063004447,0.019427248
0.0734350746,0.0,0.1972651228,-0.019992894,-0.043409122,0.016022426
0.0734350746,0.0,0.1988297395,-0.02212038,-0.036243997,0.015639099
0.0734350746,0.0,0.2003943563,-0.021796256,-0.03485417,0.015304488
0.0749947854,0.0,0.0251572798,-0.041656842,0.063396542,-0.008419977
0.0749947854,0.0,0.0267218965,-0.041886632,0.04950874,-0.008001922
0.0749947854,0.0,0.0282865133,-0.043898407,0.046949536,-0.006315046
0.0749947854,0.0,0.02985113,-0.045925908,0.041305414,-0.005581749
0.0749947854,0.0,0.0314157468,-0.047095067,0.033898339,-0.005113107
0.0749947854,0.0,0.0329803635,-0.049053047,0.033775371,-0.004359784
0.0749947854,0.0,0.0345449803,-0.050961962,0.026764851,-0.003569448
0.0749947854,0.0,0.036109597,-0.052528697,0.014659783,-0.002221603
0.0749947854,0.0,0.0376742138,-0.054089698,0.004462048,-0.000795703
0.0749947854,0.0,0.0392388306,-0.05591753,-0.004761704,0.000102078
0.0749947854,0.0,0.0408034473,-0.056617299,-0.017685662,0.000624232
0.0749947854,0.0,0.0423680641,-0.055947871,-0.0304702,0.001100825
0.0749947854,0.0,0.0439326808,-0.054402078,-0.042671206,0.000557037
0.0749947854,0.0,0.0454972976,-0.053688374,-0.059577269,0.001089961
0.0749947854,0.0,0.0470619143,-0.055172033,-0.075897523,0.002726504
0.0749947854,0.0,0.0486265311,-0.057970184,-0.078936572,0.004301695
0.0749947854,0.0,0.0501911478,-0.058903986,-0.091782567,0.006831764
0.0749947854,0.0,0.0517557646,-0.058908854,-0.104138923,0.009676149
0.0749947854,0.0,0.0533203813,-0.058562119,-0.11329702,0.012045542
0.0749947854,0.0,0.0548849981,-0.057223398,-0.126967588,0.01448675
0.0749947854,0.0,0.0564496149,-0.055893471,-0.139489803,0.016997135
0.0749947854,0.0,0.0580142316,-0.05472534,-0.147184967,0.019707455
0.0749947854,0.0,0.0595788484,-0.052822681,-0.156509724,0.022772654
0.0749947854,0.0,0.0611434651,-0.0499613,-0.171180015,0.025497041
0.0749947854,0.0,0.0627080819,-0.046183429,-0.185370901,0.027605389
0.0749947854,0.0,0.0642726986,-0.043397607,-0.189660853,0.029850423
0.0749947854,0.0,0.0658373154,-0.040113359,-0.19520053,0.032285025
0.0749947854,0.0,0.0674019321,-0.035496159,-0.201911636,0.03473369
0.0749947854,0.0,0.0689665489,-0.030922385,-0.207368557,0.036349688
0.0749947854,0.0,0.0705311656,-0.025956261,-0.207640851,0.038811516
0.0749947854,0.0,0.0720957824,-0.019626923,-0.210397633,0.040917494
0.0749947854,0.0,0.0736603992,-0.011844077,-0.215306674,0.041227569
0.0749947854,0.0,0.0752250159,-0.003825711,-0.212223439,0.041945635
0.0749947854,0.0,0.0767896327,0.002851655,-0.202465241,0.042974649
0.0749947854,0.0,0.0783542494,0.01019519,-0.192070951,0.043101266
0.0749947854,0.0,0.0799188662,0.01999948,-0.181996454,0.042530444
0.0749947854,0.0,0.0814834829,0.032795752,-0.172214008,0.04194815
0.0749947854,0.0,0.0830480997,0.047851624,-0.161799709,0.041425139
0.0749947854,0.0,0.0846127164,0.064542556,-0.152592538,0.039942674
0.0749947854,0.0,0.0861773332,0.084625643,-0.146118011,0.036506323
